glob_feat0,glob_feat1,f1,f2,fold,is_coexistence,is_target,SMILES0,seg0_dop_raw,seg0_block_id,SMILES1,seg1_dop_raw,seg1_block_id,SMILES2,seg2_dop_raw,seg2_block_id,SMILES3,seg3_dop_raw,seg3_block_id,SMILES4,seg4_dop_raw,seg4_block_id,SMILES5,seg5_dop_raw,seg5_block_id,SMILES6,seg6_dop_raw,seg6_block_id,SMILES7,seg7_dop_raw,seg7_block_id,SMILES8,seg8_dop_raw,seg8_block_id,SMILES9,seg9_dop_raw,seg9_block_id
0.7164948453608248,0.0414195430238211,0.87,0.13,3,1,0,*CC(c1cc(C(=O)Oc2ccc(OCCCC)cc2)ccc1(C(=O)Oc3ccc(OCCCC)cc3))*,75.0,0,*[Si](C)(C)O*,58.0,1,,,,,,,,,,,,,,,,,,,,,,,,
0.7938144329896907,0.0414195430238211,0.87,0.13,3,1,0,*CC(c1cc(C(=O)Oc2ccc(OCCCC)cc2)ccc1(C(=O)Oc3ccc(OCCCC)cc3))*,75.0,0,*[Si](C)(C)O*,57.0,1,,,,,,,,,,,,,,,,,,,,,,,,
0.6907216494845361,0.0518230432668935,0.9,0.1,3,1,0,*CC(c1cc(C(=O)Oc2ccc(OCCCC)cc2)ccc1(C(=O)Oc3ccc(OCCCC)cc3))*,97.0,0,*[Si](C)(C)O*,55.0,1,,,,,,,,,,,,,,,,,,,,,,,,
0.4510309278350515,0.033543996110841,0.65,0.35,2,1,0,*CCCC*,387.6916247346157,0,*CC(CC)*,408.30837526538426,0,*CCCC*,114.40046654380816,1.0,*CC(CC)*,104.59953345619184,1.0,,,,,,,,,,,,,,,,,,
0.5876288659793815,0.0403500243072435,0.65,0.35,2,1,0,*CCCC*,451.02829964951,0,*CC(CC)*,494.9717003504901,0,*CCCC*,134.33117499555263,1.0,*CC(CC)*,127.66882500444736,1.0,,,,,,,,,,,,,,,,,,
0.5979381443298969,0.0403500243072435,0.65,0.35,2,1,0,*CCCC*,486.8292382212218,0,*CC(CC)*,465.17076177877817,0,*CCCC*,131.4165815967774,1.0,*CC(CC)*,126.5834184032226,1.0,,,,,,,,,,,,,,,,,,
0.5747422680412371,0.0374331550802139,0.67,0.33,2,1,0,*CCCC*,457.5020507976374,0,*CC(CC)*,444.4979492023626,0,*CCCC*,108.67952603500385,1.0,*CC(CC)*,118.32047396499615,1.0,,,,,,,,,,,,,,,,,,
0.2573453608247422,0.0080700048614487,0.61,0.39,1,1,1,*C\C=C(C)/C*,18.832240353829967,0,*C\C=C(C)\C*,18.48707326259305,0,*CC(C(C)=C)*,18.80882888823318,0.0,*CC(C)(C=C)*,19.871857495343804,0.0,*CCO*,94.0,1.0,,,,,,,,,,,,,,,
0.2573453608247422,0.0242100145843461,0.25,0.75,1,1,1,*C\C=C(C)/C*,18.920151530632808,0,*C\C=C(C)\C*,18.45740401562719,0,*CC(C(C)=C)*,18.64012629722816,0.0,*CC(C)(C=C)*,20.982318156511845,0.0,*CCO*,454.0,1.0,,,,,,,,,,,,,,,
0.0614690721649484,0.0130286825473991,0.76,0.24,1,1,1,*C\C=C(C)/C*,39.55292147310914,0,*C\C=C(C)\C*,39.19194451379701,0,*CC(C(C)=C)*,38.40476976026297,0.0,*CC(C)(C=C)*,33.85036425283087,0.0,*CCO*,92.0,1.0,,,,,,,,,,,,,,,
0.7731958762886598,0.0373359261059795,0.675,0.325,4,1,0,*C\C=C(C)/C*,93.0360553013566,0,*C\C=C(C)\C*,94.71899951005956,0,*CC(C(C)=C)*,93.34576278530702,0.0,*CC(C)(C=C)*,83.89918240327682,0.0,*CC(c1ccccc1)*,131.0,1.0,,,,,,,,,,,,,,,
0.5515463917525774,0.0372386971317452,0.692,0.308,4,1,0,*C\C=C(C)/C*,95.4635484656992,0,*C\C=C(C)\C*,94.76426337729072,0,*CC(C(C)=C)*,91.45636935878704,0.0,*CC(C)(C=C)*,82.31581879822306,0.0,*CC(c1ccccc1)*,126.0,1.0,,,,,,,,,,,,,,,
0.2728092783505155,0.0130286825473991,0.24,0.76,1,1,1,*CCO*,90.0,0,*C\C=C(C)/C*,39.08799422275095,1,*C\C=C(C)\C*,37.90337436023487,1.0,*CC(C(C)=C)*,39.53180715787036,1.0,*CC(C)(C=C)*,34.476824259143825,1.0,,,,,,,,,,,,,,,
0.2573453608247422,0.0144871171609139,0.32,0.68,1,1,1,*CCO*,132.0,0,*C\C=C(C)/C*,34.730120616331504,1,*C\C=C(C)\C*,36.07514084350841,1.0,*CC(C(C)=C)*,37.33516328336508,1.0,*CC(C)(C=C)*,34.85957525679501,1.0,,,,,,,,,,,,,,,
0.2573453608247422,0.0090422946037919,0.34,0.66,1,1,1,*CCO*,92.0,0,*C\C=C(C)/C*,22.70833219193084,1,*C\C=C(C)\C*,22.97838928190741,1.0,*CC(C(C)=C)*,23.658940666160905,1.0,*CC(C)(C=C)*,23.65433786000085,1.0,,,,,,,,,,,,,,,
0.2573453608247422,0.0080700048614487,0.39,0.61,1,1,1,*CCO*,94.0,0,*C\C=C(C)/C*,18.5025098892674,1,*C\C=C(C)\C*,18.51376820040616,1.0,*CC(C(C)=C)*,18.355954697666256,1.0,*CC(C)(C=C)*,20.62776721266019,1.0,,,,,,,,,,,,,,,
0.2521907216494845,0.0086533787068546,0.45,0.55,1,1,1,*CCO*,114.0,0,*C\C=C(C)/C*,17.83229988413084,1,*C\C=C(C)\C*,18.63027648632581,1.0,*CC(C(C)=C)*,17.850526507054802,1.0,*CC(C)(C=C)*,17.68689712248854,1.0,,,,,,,,,,,,,,,
0.2650773195876288,0.0074866310160427,0.728,0.272,1,1,1,*CCO*,155.0,0,*C\C=C(C)/C*,7.230885156257472,1,*C\C=C(C)\C*,7.423480913790777,1.0,*CC(C(C)=C)*,7.526769529788254,1.0,*CC(C)(C=C)*,6.818864400163498,1.0,,,,,,,,,,,,,,,
